Wall time,Step,Value
1666283474.3934102,2048,420.16497802734375
1666283758.8844545,4096,385.0871276855469
1666284026.4145691,6144,379.7563171386719
1666284317.1533825,8192,428.48956298828125
1666284622.8180766,10240,469.7950744628906
1666284912.6033404,12288,454.3146057128906
1666285148.218996,14336,442.6335144042969
1666285478.901934,16384,451.3011779785156
1666285793.550833,18432,471.1474304199219
1666286119.232203,20480,464.60235595703125
1666286389.8121717,22528,501.5635681152344
1666286630.299651,24576,493.14788818359375
1666286895.3480344,26624,486.23907470703125
1666287188.7750208,28672,514.6695556640625
1666287491.2460585,30720,568.1072387695312
1666287793.0999773,32768,481.4913024902344
1666288078.6604002,34816,492.8763427734375
1666288346.9834828,36864,526.1251220703125
1666288586.9390106,38912,493.73651123046875
1666288825.6440902,40960,515.070556640625
1666289058.001428,43008,515.4896850585938
1666289306.1031811,45056,524.8795776367188
1666289544.7351363,47104,547.6658325195312
1666289785.7880387,49152,566.71923828125
1666290024.837857,51200,582.0762939453125
1666290258.5193727,53248,521.74365234375
1666290493.72887,55296,517.1096801757812
1666290727.187554,57344,531.655517578125
1666290958.6603003,59392,506.013671875
1666291210.570704,61440,533.869873046875
1666291476.2120204,63488,518.6310424804688
1666291744.352247,65536,535.8455810546875
1666291980.2327037,67584,532.2222290039062
1666292267.3072371,69632,535.8840942382812
1666292571.9320269,71680,568.9017944335938
1666292897.6828403,73728,643.719482421875
1666293196.7023258,75776,620.7515258789062
1666293495.4591324,77824,585.5996704101562
1666293825.9453459,79872,569.75830078125
1666294148.0533068,81920,571.2400512695312
1666294492.2625093,83968,571.3986206054688
1666294816.3903697,86016,568.7232055664062
1666295088.6796384,88064,596.4515380859375
1666295354.3297026,90112,599.0453491210938
1666295624.5793805,92160,588.8347778320312
1666295898.6127622,94208,557.1790771484375
1666296174.3703043,96256,572.3343505859375
1666296447.6547434,98304,589.5654907226562
1666296725.1960459,100352,615.311279296875
1666296994.7331092,102400,595.5289306640625
1666297249.0471697,104448,572.06787109375
1666297502.9426875,106496,593.3073120117188
1666297756.456837,108544,596.4014282226562
1666298013.384633,110592,575.0653076171875
1666298268.1600125,112640,585.147705078125
1666298522.5252964,114688,623.412109375
1666298777.185826,116736,642.796142578125
1666299033.3438761,118784,606.95751953125
1666299284.8415034,120832,586.596435546875
1666299541.5932074,122880,635.218994140625
1666299795.386238,124928,617.717041015625
1666300047.7636523,126976,641.5261840820312
1666300305.0693204,129024,687.7796630859375
1666300561.3991868,131072,666.9918823242188
1666300820.1995075,133120,691.3362426757812
1666301074.068342,135168,674.23095703125
1666301335.556628,137216,645.1585083007812
1666301593.0471163,139264,703.2469482421875
1666301848.9274518,141312,687.8372802734375
1666302100.0354965,143360,686.885986328125
1666302353.2968202,145408,701.0087280273438
1666302606.7301316,147456,723.13134765625
1666302852.6743224,149504,728.0967407226562
1666303095.8783107,151552,737.744384765625
1666303356.2084482,153600,741.281005859375
1666303595.5961165,155648,753.2257080078125
1666303850.4015083,157696,766.0501708984375
1666304086.7739823,159744,858.0020751953125
1666304347.9223332,161792,847.484130859375
1666304616.4842424,163840,776.4901123046875
1666304889.4249635,165888,744.077392578125
1666305131.4589312,167936,732.4443969726562
