Wall time,Step,Value
1691273465.4211183,4096,76.29629516601562
1691273523.6238213,8192,67.3978500366211
1691273585.437365,12288,85.19078826904297
1691273616.4178128,14336,90.03762817382812
1691273677.086536,18432,82.441162109375
1691273738.4065354,22528,69.13390350341797
1691273768.9725895,24576,86.66596221923828
1691273799.626859,26624,74.69400787353516
1691273830.488197,28672,75.22633361816406
1691273861.4848018,30720,77.45101165771484
1691273892.6730802,32768,71.59705352783203
1691273923.726518,34816,74.71954345703125
1691273954.8346891,36864,75.87657165527344
1691273986.205415,38912,81.05421447753906
1691274017.2129767,40960,81.01436614990234
1691274049.559534,43008,86.34202575683594
1691274112.714908,47104,83.9736099243164
1691274176.4778898,51200,82.45469665527344
1691274208.8591578,53248,104.76138305664062
1691274369.4601185,63488,85.15052795410156
1691274401.2548068,65536,84.53128051757812
1691274433.459381,67584,93.96978759765625
1691274465.4131017,69632,99.05831909179688
1691274498.7224848,71680,92.48352813720703
1691274564.6131277,75776,109.04070281982422
1691274664.9355268,81920,94.91937255859375
1691274698.5693438,83968,90.27946472167969
1691274765.8449392,88064,82.91559600830078
1691274800.2015502,90112,89.21947479248047
1691274833.769661,92160,104.01532745361328
1691274867.4486527,94208,113.8703842163086
1691274935.7982755,98304,134.3832550048828
1691275002.8514314,102400,117.02753448486328
1691275037.3647575,104448,135.43267822265625
1691275139.2259452,110592,97.47838592529297
1691275173.4913855,112640,92.80953979492188
1691275207.1890404,114688,107.14743041992188
1691275241.6560345,116736,115.974609375
1691275275.4382625,118784,106.19233703613281
1691275378.7813985,124928,97.30705261230469
1691275414.0143816,126976,115.83192443847656
1691275448.6545923,129024,119.5036849975586
1691275482.8495486,131072,103.70618438720703
1691275517.2463923,133120,108.26365661621094
1691275552.166267,135168,125.11507415771484
1691275586.4260092,137216,136.74147033691406
1691275621.5598993,139264,108.6650390625
1691275656.0797863,141312,92.84877014160156
1691275690.5629106,143360,125.3468017578125
1691275760.0513198,147456,134.70431518554688
1691275794.5968592,149504,127.82281494140625
1691275830.0137367,151552,120.27246856689453
1691275865.0854766,153600,146.5325164794922
1691275935.0855963,157696,121.77579498291016
1691276004.618402,161792,121.77568054199219
1691276038.979166,163840,99.2335433959961
1691276109.391025,167936,116.59749603271484
1691276144.7091804,169984,93.81318664550781
1691276216.0111556,174080,129.02877807617188
1691276250.327108,176128,99.77496337890625
1691276285.2953658,178176,115.8468246459961
1691276321.2252047,180224,107.01296997070312
1691276356.2514498,182272,126.2330322265625
1691276391.4816508,184320,112.55555725097656
1691276461.4188154,188416,112.76968383789062
1691276496.2062614,190464,116.27617645263672
1691276530.9129226,192512,132.52134704589844
1691276566.4866498,194560,136.1155242919922
1691276742.2876976,204800,127.35517120361328
1691276777.9433713,206848,127.21092224121094
1691276848.6852815,210944,111.84842681884766
1691276918.1567245,215040,103.3459701538086
1691276953.7159436,217088,100.62493133544922
1691276988.881439,219136,107.73104858398438
1691277096.1704102,225280,117.55654907226562
1691277131.6492257,227328,133.1569061279297
1691277237.9887822,233472,134.91921997070312
1691277345.7032328,239616,139.59066772460938
1691277416.6478887,243712,123.75297546386719
1691277452.4990566,245760,139.3621826171875
1691277487.987916,247808,124.53856658935547
1691277631.1841285,256000,114.5750961303711
1691277666.5645876,258048,129.9207000732422
1691277702.000602,260096,125.61643981933594
1691277737.7631853,262144,145.48500061035156
1691277808.9000983,266240,148.07835388183594
1691277844.3285542,268288,127.10610961914062
1691277951.9394925,274432,112.61859130859375
1691278059.2449472,280576,124.20734405517578
1691278095.1565769,282624,140.1042938232422
1691278166.0923827,286720,136.91954040527344
1691278237.4289944,290816,125.74742126464844
1691278273.7177384,292864,146.98892211914062
1691278309.619973,294912,143.1511993408203
1691278345.61617,296960,144.57559204101562
1691278381.4745595,299008,130.52096557617188
1691278417.0731323,301056,149.84957885742188
1691278489.2471893,305152,144.2997589111328
1691278524.4782407,307200,147.41539001464844
1691278560.8620682,309248,152.88909912109375
1691278596.8462262,311296,148.8585968017578
1691278668.5407572,315392,149.73532104492188
1691278704.2488298,317440,132.0955047607422
1691278740.4875205,319488,144.2355499267578
1691278812.1204593,323584,115.0205307006836
1691278848.07954,325632,137.5760955810547
1691278884.8006167,327680,176.79739379882812
1691278956.646549,331776,153.9429168701172
1691278992.2249098,333824,130.328125
1691279064.5359557,337920,139.2293243408203
1691279100.5561914,339968,144.61361694335938
1691279172.7198648,344064,135.80267333984375
1691279208.963744,346112,135.60122680664062
1691279244.6653883,348160,111.641357421875
1691279315.9810274,352256,133.08050537109375
1691279352.34689,354304,157.6444549560547
1691279460.0114026,360448,146.8898162841797
1691279496.6881278,362496,149.90736389160156
1691279533.1061912,364544,133.4396514892578
1691279569.2223485,366592,128.83660888671875
1691279642.4592094,370688,139.0231170654297
1691279678.4523425,372736,133.8961181640625
1691279749.9660141,376832,146.81973266601562
1691279822.9582853,380928,154.47361755371094
1691279859.4951687,382976,131.98301696777344
1691279896.1640968,385024,155.7916259765625
1691279932.8341565,387072,136.5948486328125
1691280005.0078518,391168,126.81684875488281
1691280041.733234,393216,170.7357177734375
1691280149.8479977,399360,138.68325805664062
1691280295.109808,407552,123.62549591064453
1691280438.3272958,415744,117.57975006103516
1691280547.3351185,421888,179.4149627685547
1691280583.5278847,423936,149.0183563232422
1691280618.8856144,425984,134.16563415527344
1691280655.1022215,428032,155.16770935058594
1691280691.5803156,430080,178.8807830810547
1691280800.4828737,436224,168.86386108398438
1691280836.2958841,438272,160.3301544189453
1691280872.4145207,440320,159.95370483398438
1691280908.3471494,442368,155.43617248535156
1691281016.2957509,448512,150.56239318847656
1691281052.6331623,450560,184.32347106933594
1691281087.9158537,452608,159.27247619628906
1691281124.703296,454656,161.9461212158203
1691281161.429196,456704,157.81471252441406
1691281198.2157352,458752,181.91677856445312
1691281271.8382614,462848,163.36557006835938
1691281307.8217208,464896,148.58685302734375
1691281344.4511867,466944,156.58917236328125
1691281417.8639088,471040,141.45655822753906
1691281454.117613,473088,172.11697387695312
1691281490.6472566,475136,139.3546142578125
1691281526.8123732,477184,139.484375
1691281563.4671414,479232,161.17127990722656
1691281599.9750416,481280,142.99722290039062
1691281708.1561894,487424,173.0089111328125
1691281744.113231,489472,152.22988891601562
1691281816.8520598,493568,200.46302795410156
1691281961.9845605,501760,155.09539794921875
1691281998.3727148,503808,157.4864501953125
1691282071.592441,507904,148.50469970703125
1691282108.624633,509952,130.60337829589844
1691282145.4923427,512000,163.63058471679688
1691282181.9154701,514048,156.20480346679688
1691282218.4864485,516096,173.28350830078125
1691282255.124174,518144,187.9626922607422
1691282365.2100782,524288,157.86448669433594
1691282474.7320886,530432,187.2845458984375
1691282511.1460726,532480,151.48318481445312
1691282547.7279065,534528,155.75111389160156
1691282585.088721,536576,162.56414794921875
1691282658.5512354,540672,179.5992431640625
1691282732.4091594,544768,156.59817504882812
1691282805.2533374,548864,171.3922882080078
1691282877.6830676,552960,181.38641357421875
1691282950.5743208,557056,186.25819396972656
1691282987.970286,559104,176.42666625976562
1691283024.9284894,561152,158.17356872558594
1691283061.7529428,563200,185.45111083984375
1691283098.2541256,565248,145.58920288085938
1691283172.6094162,569344,182.14695739746094
1691283209.2859647,571392,177.54627990722656
1691283282.3677728,575488,174.443359375
1691283354.775232,579584,181.7131805419922
1691283428.1096022,583680,160.23562622070312
1691283610.254678,593920,160.3939971923828
1691283683.27233,598016,173.44085693359375
1691283720.1109378,600064,183.3017120361328
1691283792.596385,604160,192.88185119628906
1691283829.2005887,606208,205.8328857421875
1691283866.4755912,608256,192.69447326660156
1691283903.03582,610304,180.68685913085938
1691283939.5963154,612352,175.69662475585938
1691283976.003938,614400,177.59713745117188
1691284012.1533537,616448,177.53125
1691284048.590231,618496,178.65249633789062
1691284084.8984673,620544,199.6332550048828
1691284120.996567,622592,180.67335510253906
1691284266.9937587,630784,185.70263671875
1691284303.3609526,632832,194.37110900878906
1691284376.6106472,636928,205.894287109375
1691284485.3270714,643072,185.89096069335938
1691284627.9696424,651264,165.39512634277344
1691284664.1597245,653312,175.13449096679688
1691284699.5183752,655360,164.8314971923828
1691284735.3386824,657408,181.29690551757812
1691284807.3318129,661504,154.6908416748047
1691284843.3618069,663552,174.6214141845703
1691284879.2848628,665600,185.6336212158203
1691284914.9123154,667648,198.37271118164062
1691284951.2907524,669696,165.23460388183594
1691284987.0751,671744,175.54042053222656
1691285097.0488217,677888,189.62791442871094
1691285133.1215591,679936,215.8328094482422
1691285205.5332794,684032,194.49761962890625
1691285279.0231729,688128,187.65306091308594
1691285351.6070855,692224,230.93406677246094
1691285424.2146997,696320,198.10317993164062
1691285496.9866688,700416,196.85513305664062
1691285533.6558871,702464,216.90733337402344
1691285569.8652143,704512,173.04713439941406
1691285606.5782275,706560,208.00759887695312
1691285642.7345393,708608,187.31524658203125
1691285678.703545,710656,171.5160369873047
1691285714.6612222,712704,138.7616729736328
1691285751.5069036,714752,202.328369140625
1691285788.031796,716800,187.04608154296875
1691285861.0329535,720896,222.62826538085938
1691285933.8393989,724992,173.1219482421875
1691285970.1561213,727040,231.29287719726562
1691286043.6972616,731136,171.2694854736328
1691286117.496129,735232,186.6786651611328
1691286154.4666817,737280,172.68325805664062
1691286190.9242723,739328,158.4304656982422
1691286227.6881926,741376,143.11929321289062
1691286264.5370305,743424,204.25042724609375
1691286301.5187094,745472,179.1114959716797
1691286337.9997182,747520,186.44046020507812
1691286374.26338,749568,198.88214111328125
1691286411.1821127,751616,215.5535888671875
1691286447.5668802,753664,207.53424072265625
1691286484.6105483,755712,194.1936492919922
1691286558.423909,759808,172.85679626464844
1691286595.7696397,761856,216.24456787109375
1691286669.010917,765952,193.2175750732422
1691286742.053591,770048,184.4429168701172
1691286779.0231552,772096,227.38719177246094
1691286815.318844,774144,185.387939453125
1691286852.1146371,776192,175.28414916992188
1691286888.8487763,778240,164.7656707763672
1691286961.6508281,782336,191.587158203125
1691286998.517878,784384,202.83251953125
1691287071.2823427,788480,188.10824584960938
1691287107.8533447,790528,226.31150817871094
1691287143.9344318,792576,201.03414916992188
1691287180.9018857,794624,183.6534423828125
1691287217.8122306,796672,197.3209991455078
1691287291.3744533,800768,223.6974334716797
1691287328.34533,802816,203.99917602539062
1691287364.608289,804864,185.5536651611328
1691287401.0787249,806912,199.6389923095703
1691287584.758845,817152,175.19970703125
1691287621.3423636,819200,185.4427490234375
1691287693.7588303,823296,219.22332763671875
1691287730.172993,825344,210.5417938232422
1691287766.3293362,827392,210.2586669921875
1691287839.2932427,831488,213.13003540039062
1691287875.9255445,833536,201.77157592773438
1691287948.632908,837632,168.9944610595703
1691288022.6680458,841728,174.6100311279297
1691288205.396925,851968,234.82620239257812
1691288241.704481,854016,203.33189392089844
1691288352.3778799,860160,209.71083068847656
1691288388.2177818,862208,211.8815155029297
1691288424.567102,864256,205.2669219970703
1691288460.8877184,866304,159.96128845214844
1691288498.0071416,868352,163.39004516601562
1691288534.4975367,870400,204.33251953125
1691288606.8403773,874496,211.8582763671875
1691288679.1883106,878592,180.2845458984375
1691288751.2721329,882688,186.31459045410156
1691288824.207216,886784,201.17726135253906
1691288933.856361,892928,219.91859436035156
1691288970.2637813,894976,205.24647521972656
1691289077.888786,901120,164.84303283691406
1691289113.3855715,903168,204.9933624267578
1691289149.0463939,905216,244.8480987548828
1691289185.8268661,907264,217.8330078125
1691289258.6617875,911360,227.7365264892578
1691289294.6700764,913408,170.22267150878906
1691289402.9715717,919552,136.28610229492188
1691289439.5462792,921600,205.62673950195312
1691289512.1837306,925696,177.83641052246094
1691289621.6569161,931840,195.4456787109375
1691289658.0111496,933888,172.72283935546875
1691289731.840717,937984,190.65858459472656
1691289768.0687752,940032,209.84194946289062
1691289804.3367074,942080,207.498291015625
1691289840.7797012,944128,241.6667938232422
1691289877.3253272,946176,268.06646728515625
1691289950.4419525,950272,211.29974365234375
1691289987.1039011,952320,183.78573608398438
1691290023.6809902,954368,176.52337646484375
1691290059.8233657,956416,156.30618286132812
1691290096.3699632,958464,168.056640625
1691290132.4235482,960512,175.69354248046875
1691290168.983801,962560,186.6130828857422
1691290241.900487,966656,191.9010009765625
1691290314.871929,970752,151.6011962890625
1691290351.1705327,972800,150.08177185058594
1691290460.2930157,978944,208.645751953125
1691290496.9165587,980992,196.92385864257812
1691290641.6575553,989184,220.79942321777344
1691290751.4067798,995328,199.76805114746094
1691290787.811974,997376,204.42034912109375
1691290860.7777212,1001472,183.60572814941406
1691290896.9420545,1003520,185.44659423828125
1691290969.413683,1007616,174.6613311767578
1691291005.2099538,1009664,203.1165008544922
1691291041.7943742,1011712,182.64129638671875
1691291150.5395675,1017856,176.13348388671875
1691291187.269169,1019904,205.49362182617188
1691291260.0605094,1024000,166.63433837890625
1691291406.4038246,1032192,214.1372528076172
1691291516.540019,1038336,200.9721221923828
1691291552.6547728,1040384,208.4963836669922
1691291589.7020495,1042432,262.4261779785156
1691291626.4314747,1044480,236.4210205078125
1691291663.0495412,1046528,226.42208862304688
1691291699.3111224,1048576,263.9476013183594
1691291736.2742565,1050624,241.3479766845703
1691291810.3662694,1054720,234.8843536376953
1691291847.509388,1056768,228.635498046875
1691291883.8939095,1058816,238.02633666992188
1691291920.284224,1060864,192.08905029296875
1691291957.2160501,1062912,231.0885467529297
1691291993.6088815,1064960,253.6484375
1691292030.6695251,1067008,210.87315368652344
1691292140.720217,1073152,193.5314483642578
1691292177.2659159,1075200,200.4400634765625
1691292213.4030914,1077248,181.22923278808594
1691292431.3060682,1089536,182.66415405273438
1691292504.6546168,1093632,211.49728393554688
1691292541.4214215,1095680,200.44744873046875
1691292577.9186006,1097728,189.02780151367188
1691292615.0766659,1099776,214.6941680908203
1691292651.6865284,1101824,171.65895080566406
1691292688.4991899,1103872,206.68080139160156
1691292724.8139513,1105920,268.3444519042969
1691292761.4663117,1107968,259.2947082519531
1691292798.2410905,1110016,216.35321044921875
1691292834.764913,1112064,222.7136688232422
1691292871.2053213,1114112,209.96136474609375
1691292908.2045252,1116160,241.99984741210938
1691292945.356865,1118208,214.10658264160156
1691292982.2443614,1120256,184.38897705078125
1691293019.4851468,1122304,215.02769470214844
1691293055.9927335,1124352,223.57191467285156
1691293092.9918334,1126400,225.78712463378906
1691293166.5686636,1130496,231.20851135253906
1691293203.0926914,1132544,189.53271484375
1691293240.0621357,1134592,229.28103637695312
1691293313.968118,1138688,244.68809509277344
1691293387.542391,1142784,196.03883361816406
1691293460.8793144,1146880,171.04281616210938
1691293497.5986035,1148928,172.7026824951172
1691293606.9701328,1155072,211.7635498046875
1691293643.3941424,1157120,213.3917694091797
1691293680.748541,1159168,231.40771484375
1691293753.2829468,1163264,221.3530731201172
1691293789.9390278,1165312,235.06289672851562
1691293826.6098833,1167360,209.49029541015625
1691293899.563856,1171456,167.2456512451172
1691293935.9967666,1173504,197.79083251953125
1691293973.033733,1175552,214.99864196777344
1691294009.7423909,1177600,206.8317108154297
1691294083.2232726,1181696,205.97775268554688
1691294119.672551,1183744,201.80523681640625
1691294157.0429294,1185792,248.90292358398438
1691294193.6186173,1187840,177.27545166015625
1691294230.503496,1189888,186.89781188964844
1691294267.6868787,1191936,158.5732421875
1691294304.6035879,1193984,216.42308044433594
1691294341.5337267,1196032,237.72158813476562
1691294378.6230752,1198080,244.2813262939453
1691294453.2565944,1202176,190.53221130371094
1691294490.537802,1204224,186.5204620361328
1691294526.7461426,1206272,180.26718139648438
1691294638.3266304,1212416,248.64901733398438
1691294675.3327181,1214464,200.42860412597656
1691294712.6180558,1216512,196.8771209716797
1691294786.7793014,1220608,215.93292236328125
1691294823.6554153,1222656,217.44940185546875
1691294860.2587037,1224704,214.2705078125
1691294897.1952229,1226752,230.96832275390625
1691294971.0417457,1230848,212.80157470703125
1691295044.8305178,1234944,223.5232696533203
1691295081.700165,1236992,192.1563720703125
1691295118.5957713,1239040,221.12474060058594
1691295192.6559272,1243136,202.55397033691406
1691295266.1390715,1247232,229.32928466796875
1691295339.6993191,1251328,234.80848693847656
1691295376.09599,1253376,214.3821258544922
1691295412.6560788,1255424,191.03953552246094
1691295523.357356,1261568,222.8887939453125
1691295669.8479254,1269760,178.79898071289062
1691295707.3576539,1271808,205.8731231689453
1691295743.6128957,1273856,236.9896240234375
1691295779.6942415,1275904,218.6277313232422
1691295815.395631,1277952,208.552978515625
1691295888.56499,1282048,268.9281311035156
1691295925.123792,1284096,220.17645263671875
1691296034.6773,1290240,225.0371551513672
1691296071.300006,1292288,196.14178466796875
1691296144.2900448,1296384,190.78321838378906
1691296217.388968,1300480,224.1051788330078
1691296253.3323047,1302528,202.0224151611328
1691296362.95047,1308672,193.92367553710938
1691296436.0412867,1312768,240.5142822265625
1691296472.5581336,1314816,231.0816650390625
