Wall time,Step,Value
1691277493.3039458,256000,120.24052429199219
1691277528.6150177,258048,131.1959228515625
1691277563.693919,260096,141.9849853515625
1691277599.185639,262144,115.75472259521484
1691277669.2605212,266240,131.07763671875
1691277704.8965416,268288,153.62689208984375
1691277810.3167748,274432,158.7703399658203
1691277914.4870682,280576,118.16267395019531
1691277949.4418578,282624,130.0123291015625
1691278019.6911592,286720,124.18347930908203
1691278090.527586,290816,135.92234802246094
1691278126.330188,292864,159.47735595703125
1691278162.4030297,294912,154.4983367919922
1691278198.0809402,296960,138.10516357421875
1691278233.5813403,299008,139.09918212890625
1691278269.0954924,301056,133.94078063964844
1691278340.3420749,305152,128.10304260253906
1691278375.6367838,307200,128.19041442871094
1691278410.606219,309248,147.73838806152344
1691278446.3295438,311296,151.89263916015625
1691278518.0168037,315392,149.5919952392578
1691278554.2451508,317440,144.83251953125
1691278590.4283721,319488,151.8932342529297
1691278662.2130237,323584,124.50477600097656
1691278697.5976615,325632,128.8250274658203
1691278733.1930113,327680,116.14842987060547
1691278805.1809015,331776,146.4936981201172
1691278841.0727894,333824,133.10337829589844
1691278911.4710655,337920,129.66136169433594
1691278947.702628,339968,151.20335388183594
1691279019.6174295,344064,132.7169952392578
1691279056.068188,346112,159.0442352294922
1691279092.2006755,348160,160.96234130859375
1691279164.2747955,352256,161.65528869628906
1691279199.7698548,354304,127.1814193725586
1691279306.8841376,360448,130.7224884033203
1691279342.6066785,362496,142.8184051513672
1691279378.7027054,364544,141.71597290039062
1691279414.4202738,366592,143.1929168701172
1691279485.7283442,370688,143.40164184570312
1691279521.535741,372736,166.91590881347656
1691279593.3182294,376832,126.67443084716797
1691279665.2426665,380928,158.27090454101562
1691279701.1496341,382976,170.36839294433594
1691279736.4561632,385024,168.7157745361328
1691279772.906598,387072,130.9541778564453
1691279844.347273,391168,161.9767303466797
1691279880.4236696,393216,157.86865234375
1691279988.7390387,399360,156.9320526123047
1691280133.2440023,407552,151.46568298339844
1691280277.3706472,415744,148.83740234375
1691280385.0114772,421888,143.54348754882812
1691280421.2895188,423936,177.79188537597656
1691280457.128407,425984,160.09457397460938
1691280493.4466794,428032,153.16961669921875
1691280529.362568,430080,170.2692108154297
1691280637.1949782,436224,160.20909118652344
1691280673.0747557,438272,144.90122985839844
1691280709.4462302,440320,122.46903228759766
1691280745.4108334,442368,133.13189697265625
1691280853.520224,448512,139.09945678710938
1691280889.7928092,450560,136.61207580566406
1691280925.7745657,452608,172.2974395751953
1691280962.0710235,454656,167.18109130859375
1691280998.0151207,456704,163.8533477783203
1691281033.8842924,458752,205.59323120117188
1691281106.3877633,462848,143.11471557617188
1691281142.4056115,464896,153.2265167236328
1691281178.4591675,466944,156.6876678466797
1691281250.18421,471040,161.08843994140625
1691281286.8158753,473088,147.3327178955078
1691281322.262955,475136,152.1250762939453
1691281357.903754,477184,145.4398956298828
1691281393.7345893,479232,147.121826171875
1691281430.4157643,481280,179.12428283691406
1691281539.1259377,487424,173.42678833007812
1691281574.6791546,489472,163.2908477783203
1691281646.411036,493568,187.67982482910156
1691281790.365753,501760,167.19923400878906
1691281826.287416,503808,234.43112182617188
1691281897.7925496,507904,153.1460723876953
1691281934.0934258,509952,155.7436981201172
1691281969.8970883,512000,176.135498046875
1691282006.400403,514048,177.4217071533203
1691282042.5117555,516096,185.57049560546875
1691282078.216824,518144,165.97227478027344
1691282187.068066,524288,154.30984497070312
1691282296.0468044,530432,153.17202758789062
1691282332.4948504,532480,169.6092529296875
1691282369.152706,534528,126.94625854492188
1691282405.5739305,536576,177.2289276123047
1691282479.648978,540672,165.16136169433594
1691282552.3411667,544768,181.86508178710938
1691282624.280978,548864,144.184326171875
1691282696.9810412,552960,159.6251678466797
1691282768.891464,557056,171.56349182128906
1691282804.4743392,559104,166.3686065673828
1691282840.8840077,561152,167.3106689453125
1691282876.9740775,563200,197.90228271484375
1691282912.8648078,565248,180.67503356933594
1691282985.0662367,569344,186.65867614746094
1691283021.4389474,571392,140.17333984375
1691283093.3700943,575488,160.75721740722656
1691283165.9575887,579584,136.86424255371094
1691283238.1859007,583680,136.43038940429688
1691283419.6757932,593920,186.37989807128906
1691283493.482992,598016,207.57568359375
1691283529.8391304,600064,190.28688049316406
1691283602.282461,604160,157.8647918701172
1691283639.1249256,606208,176.20712280273438
1691283675.0859368,608256,176.46337890625
1691283710.9664721,610304,184.35040283203125
1691283747.061592,612352,195.31224060058594
1691283783.4503412,614400,173.08868408203125
1691283819.7806923,616448,189.04591369628906
1691283856.2844164,618496,174.90151977539062
1691283892.4506633,620544,186.09878540039062
1691283928.955488,622592,176.1194610595703
1691284074.9388206,630784,200.1478271484375
1691284111.082408,632832,197.4431915283203
1691284183.6417124,636928,152.2815399169922
1691284293.2484977,643072,156.4386749267578
1691284437.7563791,651264,161.17840576171875
1691284473.9676976,653312,145.3398895263672
1691284509.5152242,655360,164.0697479248047
1691284545.250586,657408,166.95834350585938
1691284617.0437825,661504,167.23892211914062
1691284653.5855978,663552,201.2296142578125
1691284689.7970672,665600,141.53643798828125
1691284726.094909,667648,157.72555541992188
1691284761.6479554,669696,202.72262573242188
1691284797.9933758,671744,211.16477966308594
1691284907.1009002,677888,140.81983947753906
1691284943.0839489,679936,174.05946350097656
1691285014.6323464,684032,141.34962463378906
1691285087.6124904,688128,161.0496826171875
1691285160.3012629,692224,183.4999237060547
1691285232.798769,696320,178.41171264648438
1691285305.1134522,700416,171.64495849609375
1691285340.9085648,702464,179.3123016357422
1691285376.5479157,704512,163.64407348632812
1691285412.2301424,706560,187.71690368652344
1691285448.0914125,708608,177.9632568359375
1691285484.3923736,710656,169.06695556640625
1691285520.4753585,712704,171.91574096679688
1691285556.775718,714752,191.73175048828125
1691285593.0696678,716800,172.46795654296875
1691285665.0645952,720896,174.5204315185547
1691285737.0979607,724992,221.81167602539062
1691285773.258557,727040,167.08892822265625
1691285844.3774128,731136,194.92913818359375
1691285916.32981,735232,181.55235290527344
1691285953.0507715,737280,179.82269287109375
1691285989.156188,739328,164.89601135253906
1691286025.5523934,741376,165.1675262451172
1691286061.709047,743424,166.693603515625
1691286097.7519147,745472,191.4408721923828
1691286134.0012891,747520,174.29026794433594
1691286170.1758282,749568,168.6398468017578
1691286206.294659,751616,174.35902404785156
1691286242.4055007,753664,142.38946533203125
1691286278.7828903,755712,163.19778442382812
1691286351.6731098,759808,197.52857971191406
1691286387.8371012,761856,199.9169921875
1691286460.5139225,765952,207.7643585205078
1691286534.128196,770048,203.49176025390625
1691286570.710581,772096,168.57431030273438
1691286607.3085055,774144,175.00535583496094
1691286644.2764623,776192,168.3929443359375
1691286681.4265609,778240,148.6473846435547
1691286754.4428656,782336,166.8343048095703
1691286790.998864,784384,191.02561950683594
1691286863.9870532,788480,200.49935913085938
1691286901.080213,790528,193.64198303222656
1691286938.0270884,792576,177.37454223632812
1691286975.0096483,794624,210.3575897216797
1691287011.5608628,796672,167.6421356201172
1691287085.499916,800768,183.67678833007812
1691287121.3060117,802816,196.2750701904297
1691287157.9891665,804864,210.56690979003906
1691287194.7880816,806912,203.5824737548828
1691287377.3034225,817152,162.62454223632812
1691287413.7552295,819200,191.915771484375
1691287486.5207694,823296,211.12686157226562
1691287522.7516384,825344,182.06199645996094
1691287559.7255893,827392,184.58741760253906
1691287632.9530995,831488,197.17648315429688
1691287669.7763553,833536,178.85337829589844
1691287742.880669,837632,193.18711853027344
1691287816.7629793,841728,208.94496154785156
1691288000.5590703,851968,167.7987518310547
1691288037.7772639,854016,180.6692352294922
1691288148.57912,860160,221.93406677246094
1691288185.6266418,862208,192.91439819335938
1691288221.8893123,864256,165.06549072265625
1691288258.6988666,866304,174.08349609375
1691288295.2445993,868352,164.95440673828125
1691288332.7965472,870400,226.44903564453125
1691288405.0355856,874496,171.13819885253906
1691288478.706795,878592,198.1220245361328
1691288551.5138466,882688,161.72413635253906
1691288623.928622,886784,181.10910034179688
1691288734.0324674,892928,158.69386291503906
1691288770.4601483,894976,175.72607421875
1691288881.0488386,901120,198.85304260253906
1691288917.130002,903168,193.37661743164062
1691288953.7325683,905216,170.5081787109375
1691288989.922968,907264,179.26402282714844
1691289063.4036055,911360,180.0594024658203
1691289100.2372637,913408,160.3692169189453
1691289209.755576,919552,225.7079620361328
1691289246.4478896,921600,194.7728729248047
1691289319.8468819,925696,201.5694122314453
1691289429.5384378,931840,202.578125
1691289466.3121362,933888,178.640869140625
1691289539.3294423,937984,145.2324981689453
1691289575.9663773,940032,191.97657775878906
1691289612.6659935,942080,159.20921325683594
1691289649.4137316,944128,231.45108032226562
1691289685.6875935,946176,257.0866394042969
1691289759.6251378,950272,185.79904174804688
1691289796.7764988,952320,243.97959899902344
1691289833.5426502,954368,222.2190704345703
1691289870.0440328,956416,214.14556884765625
1691289906.728493,958464,212.2763214111328
1691289943.684976,960512,193.9731903076172
1691289980.8574827,962560,232.54685974121094
1691290053.7961404,966656,195.37681579589844
1691290126.6521864,970752,224.829345703125
1691290163.426478,972800,220.65122985839844
1691290273.396942,978944,245.10150146484375
1691290310.4732363,980992,185.54278564453125
1691290457.4180846,989184,181.32945251464844
1691290567.8898363,995328,218.72735595703125
1691290604.376711,997376,197.86048889160156
1691290678.033196,1001472,220.73231506347656
1691290714.6266198,1003520,212.3919677734375
1691290787.3154397,1007616,189.6158447265625
1691290823.618165,1009664,180.9778594970703
1691290859.819489,1011712,158.7413787841797
1691290968.4109693,1017856,224.65016174316406
1691291004.4259388,1019904,225.04574584960938
1691291077.422732,1024000,235.9468536376953
1691291222.0922644,1032192,179.5321044921875
1691291330.3828666,1038336,222.78749084472656
1691291367.1095285,1040384,238.8744659423828
1691291403.485925,1042432,218.1339569091797
1691291439.507176,1044480,200.82508850097656
1691291476.083815,1046528,209.8166046142578
1691291512.1625817,1048576,213.20765686035156
1691291548.7449858,1050624,201.14186096191406
1691291621.7845016,1054720,240.26986694335938
1691291658.0860436,1056768,186.59805297851562
1691291693.9521122,1058816,200.89559936523438
1691291730.202014,1060864,193.3739013671875
1691291766.9615626,1062912,176.44094848632812
1691291802.625615,1064960,198.24122619628906
1691291838.3648763,1067008,189.5485382080078
1691291947.5276976,1073152,224.42391967773438
1691291983.843499,1075200,237.9319305419922
1691292019.8284554,1077248,193.9678192138672
1691292237.1924098,1089536,224.480712890625
1691292309.9161367,1093632,210.77633666992188
1691292346.5106397,1095680,221.73997497558594
1691292382.79098,1097728,184.71969604492188
1691292418.6543193,1099776,199.77857971191406
1691292455.0002294,1101824,203.0489044189453
1691292491.0624049,1103872,239.55125427246094
1691292527.3707604,1105920,230.14306640625
1691292563.4995224,1107968,211.72659301757812
1691292600.0485091,1110016,225.0380859375
1691292636.5902689,1112064,212.575927734375
1691292672.8031285,1114112,172.14573669433594
1691292709.4954607,1116160,209.83644104003906
1691292745.7368457,1118208,196.91864013671875
1691292781.9387693,1120256,161.1284637451172
1691292818.036862,1122304,176.43099975585938
1691292854.200716,1124352,177.03614807128906
1691292890.6886077,1126400,209.9798126220703
1691292963.8027565,1130496,203.45614624023438
1691293000.3596098,1132544,190.7771759033203
1691293037.817575,1134592,187.92323303222656
1691293111.7541065,1138688,203.5893096923828
1691293185.8127496,1142784,221.5714111328125
1691293259.3493123,1146880,175.6319580078125
1691293296.0506086,1148928,203.56185913085938
1691293406.431481,1155072,216.2234344482422
1691293443.2956405,1157120,189.35348510742188
1691293480.255974,1159168,176.32275390625
1691293553.863514,1163264,213.0947723388672
1691293590.596428,1165312,210.8187255859375
1691293627.321519,1167360,224.7646026611328
1691293701.502238,1171456,241.12356567382812
1691293738.0129285,1173504,219.9248504638672
1691293775.2069693,1175552,199.0382843017578
1691293811.5447102,1177600,167.21925354003906
1691293885.1517272,1181696,233.89566040039062
1691293921.851757,1183744,189.9658966064453
1691293958.275267,1185792,210.97488403320312
1691293995.726499,1187840,239.88504028320312
1691294032.971359,1189888,214.54029846191406
1691294069.320698,1191936,192.6474609375
1691294106.4371536,1193984,211.7361602783203
1691294143.2741988,1196032,205.01043701171875
1691294179.9627924,1198080,186.9886932373047
1691294253.9539602,1202176,228.8921356201172
1691294291.1094387,1204224,225.26651000976562
1691294328.4267309,1206272,198.5331573486328
1691294439.7363064,1212416,223.8844451904297
1691294476.489752,1214464,181.17877197265625
1691294513.3129997,1216512,195.26971435546875
1691294587.0043685,1220608,192.9783935546875
1691294623.5855782,1222656,175.59671020507812
1691294660.5848262,1224704,204.8160400390625
1691294696.7724757,1226752,193.1159210205078
1691294770.8103719,1230848,223.5475311279297
1691294843.9769824,1234944,249.58290100097656
1691294881.3447974,1236992,255.2342529296875
1691294918.542037,1239040,263.4956970214844
1691294991.705429,1243136,181.50433349609375
1691295064.9606478,1247232,158.66322326660156
1691295138.5912995,1251328,229.48167419433594
1691295175.732838,1253376,201.46499633789062
1691295213.0212765,1255424,246.96417236328125
1691295322.9034176,1261568,179.38888549804688
1691295470.1183271,1269760,208.0211639404297
1691295506.586106,1271808,268.2388000488281
1691295544.4010148,1273856,231.7598419189453
1691295581.7076313,1275904,230.1760711669922
1691295618.2171822,1277952,198.34446716308594
1691295692.849927,1282048,223.07272338867188
1691295729.7178786,1284096,217.7427215576172
1691295842.2012062,1290240,220.79583740234375
1691295878.8094325,1292288,198.6387939453125
1691295952.3854263,1296384,198.1795654296875
1691296026.2218971,1300480,198.76785278320312
1691296063.2291355,1302528,238.7957763671875
1691296174.565591,1308672,231.22279357910156
1691296248.143408,1312768,227.9812469482422
1691296285.2676117,1314816,210.5589141845703
1691296322.280133,1316864,215.75148010253906
1691296396.8143637,1320960,219.05897521972656
1691296433.6262195,1323008,197.82020568847656
1691296470.0661988,1325056,195.30380249023438
1691296506.9351356,1327104,198.19931030273438
1691296543.6622376,1329152,207.31289672851562
1691296580.2849743,1331200,204.7511749267578
1691296616.6316304,1333248,219.10430908203125
1691296653.401374,1335296,213.77186584472656
1691296689.6719217,1337344,191.09263610839844
1691296836.4052832,1345536,201.99697875976562
1691296872.8267155,1347584,216.15077209472656
1691296945.8763387,1351680,182.90545654296875
1691297018.9825094,1355776,172.37586975097656
1691297055.6843433,1357824,188.5416717529297
1691297091.8642952,1359872,206.9914093017578
1691297127.6407657,1361920,219.21142578125
1691297162.9315758,1363968,207.74142456054688
1691297198.5341086,1366016,222.85975646972656
1691297234.2675745,1368064,199.03073120117188
1691297269.4918585,1370112,198.3838348388672
1691297305.509942,1372160,194.51283264160156
1691297375.7756126,1376256,234.24147033691406
1691297411.4727483,1378304,239.99618530273438
1691297447.1480603,1380352,239.5404052734375
1691297482.4103532,1382400,207.03282165527344
1691297518.2185986,1384448,266.2859191894531
1691297589.2832441,1388544,257.4273986816406
1691297625.0714958,1390592,236.1020965576172
1691297660.0969083,1392640,216.90725708007812
1691297730.6309307,1396736,202.95816040039062
1691297766.059679,1398784,238.006103515625
1691297800.7915356,1400832,201.05303955078125
1691297835.5722926,1402880,202.95761108398438
1691297871.7202883,1404928,225.7250213623047
1691297906.6798055,1406976,197.05189514160156
1691297942.1194358,1409024,209.4744415283203
1691297977.6255798,1411072,248.88180541992188
1691298013.3779333,1413120,234.94505310058594
1691298122.5207567,1419264,228.693115234375
1691298195.849472,1423360,198.93507385253906
1691298267.5623386,1427456,174.57473754882812
1691298379.6797194,1433600,193.7613983154297
1691298415.8532875,1435648,190.0450439453125
1691298452.4607444,1437696,209.35208129882812
1691298488.8721492,1439744,230.24081420898438
1691298525.45858,1441792,212.2671661376953
1691298561.9144695,1443840,199.9445343017578
1691298601.846264,1445888,243.26304626464844
1691298638.9124541,1447936,258.73828125
1691298674.9967654,1449984,199.3589630126953
1691298711.2813318,1452032,181.02206420898438
1691298747.9711695,1454080,218.51907348632812
1691298784.3944178,1456128,219.85659790039062
1691298820.526768,1458176,182.4403839111328
1691298929.186169,1464320,209.46685791015625
1691298965.5409317,1466368,203.29611206054688
1691299001.7947714,1468416,179.33551025390625
1691299074.830326,1472512,207.95143127441406
1691299111.3607602,1474560,176.59518432617188
1691299183.752933,1478656,187.08160400390625
1691299220.1904817,1480704,175.02957153320312
1691299256.2674215,1482752,195.5078887939453
1691299292.5140722,1484800,222.05670166015625
1691299328.6077843,1486848,246.38951110839844
1691299365.1720924,1488896,195.1656494140625
1691299475.455468,1495040,245.4918670654297
1691299511.771717,1497088,225.40444946289062
1691299549.1091356,1499136,253.9512176513672
1691299695.0779257,1507328,240.06109619140625
1691299731.0387032,1509376,247.8535614013672
1691299804.0170121,1513472,245.95367431640625
1691299840.4655247,1515520,211.1772918701172
1691299876.6280794,1517568,228.7131805419922
1691299913.440114,1519616,252.59341430664062
1691299986.0624373,1523712,213.86175537109375
1691300058.455896,1527808,198.24383544921875
1691300094.6501317,1529856,228.8990478515625
1691300130.5726898,1531904,222.434814453125
1691300201.924403,1536000,161.95611572265625
1691300238.3190866,1538048,199.4541473388672
1691300274.4706893,1540096,244.9702911376953
1691300310.6990333,1542144,234.6514129638672
1691300346.7299824,1544192,221.1715850830078
1691300382.7190208,1546240,261.8486633300781
1691300418.2351232,1548288,213.76373291015625
1691300453.8969858,1550336,201.5988311767578
1691300562.073583,1556480,209.04278564453125
1691300597.9816666,1558528,209.12939453125
1691300669.656363,1562624,253.40240478515625
1691300743.6170807,1566720,173.0695343017578
1691300780.7028513,1568768,205.63185119628906
1691300818.9700654,1570816,219.6092987060547
1691300856.8434372,1572864,191.57167053222656
1691300930.4905553,1576960,201.9139404296875
1691300966.4587812,1579008,206.17437744140625
1691301002.485497,1581056,215.90869140625
1691301038.7286806,1583104,206.53660583496094
1691301074.5629013,1585152,264.6860046386719
1691301110.055693,1587200,238.06263732910156
1691301146.1932583,1589248,248.9742431640625
1691301183.4970152,1591296,237.1547088623047
1691301291.8684893,1597440,209.33203125
1691301327.7159402,1599488,251.6279296875
1691301400.200326,1603584,215.4501190185547
1691301435.5949166,1605632,205.75253295898438
1691301473.1281838,1607680,229.138671875
1691301509.4537358,1609728,259.2772521972656
1691301580.4527807,1613824,241.82440185546875
1691301653.2368906,1617920,248.4266815185547
1691301690.2794874,1619968,242.09735107421875
1691301726.3398526,1622016,255.01150512695312
1691301763.302398,1624064,204.1644287109375
1691301799.2992659,1626112,208.82989501953125
1691301835.6317275,1628160,234.98312377929688
1691301872.1188068,1630208,232.48812866210938
1691301907.8659973,1632256,188.35755920410156
1691301979.3592823,1636352,199.5796356201172
1691302015.5222578,1638400,232.49147033691406
1691302051.160647,1640448,222.05606079101562
1691302123.3739207,1644544,267.2672424316406
1691302195.3063738,1648640,231.62530517578125
1691302230.420653,1650688,239.25819396972656
1691302266.4448736,1652736,242.05148315429688
1691302303.3840015,1654784,219.7938690185547
1691302340.0361528,1656832,237.60006713867188
1691302377.6463704,1658880,224.18304443359375
1691302452.207102,1662976,210.53390502929688
1691302487.7323606,1665024,233.93780517578125
1691302524.5311298,1667072,244.4564971923828
1691302596.7507157,1671168,215.1727294921875
1691302632.3221736,1673216,180.98094177246094
1691302704.039753,1677312,231.13748168945312
1691302812.5622864,1683456,247.42257690429688
1691302884.0726287,1687552,225.97987365722656
1691302919.0895305,1689600,193.43397521972656
1691302954.9354005,1691648,258.1011047363281
1691303063.3168647,1697792,194.7793731689453
1691303099.5138106,1699840,266.93975830078125
1691303171.1339347,1703936,243.0080108642578
1691303206.6003978,1705984,227.98912048339844
1691303277.7091913,1710080,187.54251098632812
1691303313.4144711,1712128,202.98626708984375
1691303348.9327912,1714176,231.72235107421875
1691303422.2577682,1718272,249.83511352539062
1691303459.5278296,1720320,212.85313415527344
1691303566.0973601,1726464,186.7757110595703
1691303602.295397,1728512,228.9728546142578
1691303675.16952,1732608,234.78811645507812
1691303713.049152,1734656,227.40419006347656
1691303749.1466208,1736704,206.982666015625
1691303788.2719712,1738752,256.1108703613281
1691303860.90312,1742848,198.9854278564453
1691303896.485718,1744896,230.29298400878906
1691303933.5718179,1746944,196.70648193359375
1691303970.4767869,1748992,213.13668823242188
1691304042.620595,1753088,253.2607879638672
1691304115.9066868,1757184,241.66748046875
1691304187.042137,1761280,238.93601989746094
1691304223.21148,1763328,246.10028076171875
1691304259.5610595,1765376,230.439208984375
1691304295.467488,1767424,200.32650756835938
1691304330.8608608,1769472,253.77134704589844
1691304475.8124738,1777664,272.86334228515625
1691304512.1529615,1779712,270.9249572753906
1691304549.3012362,1781760,266.46221923828125
1691304585.222758,1783808,235.93234252929688
1691304694.9031138,1789952,255.84939575195312
1691304730.4609542,1792000,216.49520874023438
1691304766.2275534,1794048,232.76499938964844
1691304801.758445,1796096,198.25164794921875
1691304839.2938275,1798144,212.17523193359375
1691304912.3962884,1802240,229.14212036132812
1691304947.7605,1804288,192.69862365722656
1691304983.1085253,1806336,202.43360900878906
1691305019.1940062,1808384,241.3809051513672
1691305092.5630918,1812480,230.6498565673828
1691305128.5293736,1814528,204.97007751464844
1691305165.3836584,1816576,228.2324676513672
1691305201.6233158,1818624,216.8914031982422
1691305238.8068237,1820672,246.41087341308594
1691305276.0703435,1822720,224.1319122314453
1691305312.747168,1824768,207.36703491210938
1691305384.1377347,1828864,246.48292541503906
1691305419.4382403,1830912,199.7165069580078
1691305454.8975306,1832960,192.73828125
1691305527.220919,1837056,238.08355712890625
1691305564.7125347,1839104,216.1551055908203
1691305635.3971632,1843200,205.15574645996094
1691305671.1147356,1845248,217.39413452148438
1691305817.7841346,1853440,218.90975952148438
1691305853.4824848,1855488,203.03656005859375
1691305924.9351034,1859584,186.60549926757812
1691305960.644705,1861632,220.5740966796875
1691305996.5509868,1863680,249.6197509765625
1691306032.3181484,1865728,238.72947692871094
1691306068.6674004,1867776,221.83599853515625
1691306104.2900052,1869824,217.6471405029297
1691306140.327659,1871872,214.46397399902344
1691306212.6151357,1875968,247.8114776611328
1691306248.4249902,1878016,246.15968322753906
1691306284.2694857,1880064,215.41006469726562
1691306321.143746,1882112,247.26039123535156
1691306396.2363534,1886208,237.556640625
1691306433.968842,1888256,196.94097900390625
1691306470.7922137,1890304,215.19020080566406
1691306507.1517396,1892352,231.7626190185547
1691306542.6768138,1894400,203.5718536376953
1691306579.0609941,1896448,230.0598907470703
1691306796.2236042,1908736,241.76893615722656
1691306831.7634375,1910784,250.32435607910156
1691306867.3467226,1912832,212.841796875
1691306902.8059156,1914880,205.99209594726562
1691306938.0762715,1916928,223.86082458496094
1691307081.0804086,1925120,197.74249267578125
1691307188.443634,1931264,230.3774871826172
1691307223.6684363,1933312,235.08119201660156
1691307295.0439777,1937408,220.54087829589844
1691307402.6797483,1943552,256.7310485839844
1691307438.0264392,1945600,278.5184631347656
1691307509.028814,1949696,218.48260498046875
1691307544.1441035,1951744,238.9411163330078
1691307578.7764597,1953792,228.08212280273438
1691307613.8490398,1955840,218.54360961914062
1691307683.8587303,1959936,187.39422607421875
1691307719.195049,1961984,219.93557739257812
1691307755.1879418,1964032,250.0640106201172
1691307790.5305176,1966080,259.6898498535156
1691307825.9409492,1968128,246.9199676513672
1691307861.5598671,1970176,226.57315063476562
1691307895.9177322,1972224,214.6803436279297
1691307931.2674084,1974272,235.51577758789062
1691307965.6909232,1976320,237.92059326171875
1691308036.1931434,1980416,238.34658813476562
1691308071.559319,1982464,211.15805053710938
1691308141.6346128,1986560,195.60760498046875
1691308213.3268757,1990656,279.55169677734375
1691308248.9444058,1992704,213.6018829345703
1691308319.3265738,1996800,239.65103149414062
1691308388.4841444,2000896,199.44851684570312
1691308423.8217998,2002944,202.56040954589844
1691308459.1479821,2004992,224.90895080566406
1691308494.4175587,2007040,228.5642547607422
1691308599.1601927,2013184,215.45361328125
1691308635.0163674,2015232,236.5189666748047
1691308670.0636487,2017280,219.5126495361328
1691308705.6407585,2019328,217.3215789794922
1691308775.9592948,2023424,224.59561157226562
1691308811.1801517,2025472,224.22312927246094
1691308881.755746,2029568,272.54266357421875
1691308917.430405,2031616,210.73973083496094
1691309094.6150067,2041856,276.74359130859375
1691309129.8080618,2043904,287.2415466308594
1691309201.632045,2048000,253.6937713623047
1691309236.8443344,2050048,229.64854431152344
1691309308.7272213,2054144,246.08697509765625
1691309343.7181675,2056192,233.15403747558594
1691309378.953678,2058240,218.83224487304688
1691309413.9525707,2060288,219.66847229003906
1691309483.7959304,2064384,248.37831115722656
1691309519.3381526,2066432,275.88311767578125
1691309554.7180228,2068480,256.11468505859375
1691309625.254552,2072576,283.67730712890625
1691309660.611808,2074624,251.17572021484375
1691309695.7076151,2076672,223.70973205566406
1691309731.1365013,2078720,247.8642578125
1691309801.4725237,2082816,205.53170776367188
1691309836.9669955,2084864,224.04696655273438
1691309907.0037436,2088960,222.3000030517578
1691310012.739961,2095104,242.73577880859375
